Alert_ID,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
7479,INV_11,2020-01-25 16:04:00,2020-01-25 18:17:00,133,Fraud
7480,INV_6,2020-01-25 15:14:00,2020-01-25 17:19:00,125,Fraud
7481,INV_20,2020-01-25 16:25:00,2020-01-25 18:30:00,125,Fraud
7482,INV_24,2020-01-25 16:02:00,2020-01-25 18:48:00,166,Fraud
7483,INV_12,2020-01-25 15:21:00,2020-01-25 16:49:00,88,Fraud
7484,INV_11,2020-01-25 16:36:00,2020-01-25 18:36:00,120,False Positive
7485,INV_15,2020-01-25 16:56:00,2020-01-25 17:47:00,51,False Positive
7486,INV_1,2020-01-25 15:31:00,2020-01-25 18:08:00,157,False Positive
7487,INV_18,2020-01-25 15:09:00,2020-01-25 15:38:00,29,Fraud
7488,INV_6,2020-01-25 15:27:00,2020-01-25 18:12:00,165,False Positive
7489,INV_12,2020-01-25 16:04:00,2020-01-25 16:59:00,55,Fraud
7490,INV_12,2020-01-25 17:04:00,2020-01-25 18:20:00,76,False Positive
7491,INV_12,2020-01-25 17:51:00,2020-01-25 19:52:00,121,Fraud
7492,INV_10,2020-01-25 16:21:00,2020-01-25 19:15:00,174,False Positive
7493,INV_1,2020-01-25 16:42:00,2020-01-25 17:13:00,31,Fraud
7494,INV_24,2020-01-25 16:49:00,2020-01-25 18:10:00,81,False Positive
7495,INV_8,2020-01-25 17:56:00,2020-01-25 20:16:00,140,Fraud
7496,INV_19,2020-01-25 17:10:00,2020-01-25 19:43:00,153,Fraud
7497,INV_21,2020-01-25 17:02:00,2020-01-25 17:19:00,17,False Positive
7498,INV_25,2020-01-25 16:14:00,2020-01-25 19:13:00,179,Fraud
7499,INV_16,2020-01-25 17:35:00,2020-01-25 18:52:00,77,Fraud
7500,INV_18,2020-01-25 18:35:00,2020-01-25 20:14:00,99,Fraud
7501,INV_25,2020-01-25 18:46:00,2020-01-25 20:04:00,78,False Positive
7502,INV_1,2020-01-25 18:51:00,2020-01-25 19:59:00,68,False Positive
7503,INV_21,2020-01-25 17:32:00,2020-01-25 18:25:00,53,False Positive
7504,INV_20,2020-01-25 18:30:00,2020-01-25 18:45:00,15,False Positive
7505,INV_1,2020-01-25 18:10:00,2020-01-25 18:28:00,18,False Positive
7506,INV_14,2020-01-25 19:09:00,2020-01-25 19:38:00,29,Fraud
7507,INV_4,2020-01-25 18:49:00,2020-01-25 20:42:00,113,Fraud
7508,INV_7,2020-01-25 18:45:00,2020-01-25 19:44:00,59,Fraud
7509,INV_16,2020-01-25 19:11:00,2020-01-25 19:25:00,14,False Positive
7510,INV_11,2020-01-25 18:27:00,2020-01-25 20:24:00,117,False Positive
7511,INV_5,2020-01-25 18:49:00,2020-01-25 19:48:00,59,Fraud
7512,INV_19,2020-01-25 19:50:00,2020-01-25 21:04:00,74,Fraud
7513,INV_12,2020-01-25 18:44:00,2020-01-25 19:02:00,18,Fraud
7514,INV_10,2020-01-25 20:32:00,2020-01-25 23:19:00,167,False Positive
7515,INV_2,2020-01-25 20:39:00,2020-01-25 22:49:00,130,False Positive
7516,INV_24,2020-01-25 20:12:00,2020-01-25 22:38:00,146,Fraud
7517,INV_24,2020-01-25 20:23:00,2020-01-25 23:19:00,176,Fraud
7518,INV_16,2020-01-25 19:52:00,2020-01-25 21:23:00,91,False Positive
7519,INV_9,2020-01-25 19:14:00,2020-01-25 19:59:00,45,False Positive
7520,INV_15,2020-01-25 20:36:00,2020-01-25 23:31:00,175,False Positive
7521,INV_5,2020-01-25 20:20:00,2020-01-25 20:52:00,32,False Positive
7522,INV_21,2020-01-25 20:31:00,2020-01-25 20:49:00,18,False Positive
7523,INV_21,2020-01-25 20:50:00,2020-01-25 23:10:00,140,False Positive
7524,INV_3,2020-01-25 19:05:00,2020-01-25 20:47:00,102,Fraud
7525,INV_8,2020-01-25 20:56:00,2020-01-25 23:15:00,139,Fraud
7526,INV_19,2020-01-25 20:50:00,2020-01-25 23:03:00,133,False Positive
7527,INV_12,2020-01-25 20:24:00,2020-01-25 22:17:00,113,Fraud
7528,INV_7,2020-01-25 20:42:00,2020-01-25 21:15:00,33,Fraud
7529,INV_19,2020-01-25 21:56:00,2020-01-25 23:00:00,64,Fraud
7530,INV_5,2020-01-25 20:36:00,2020-01-25 22:39:00,123,False Positive
7531,INV_1,2020-01-25 20:25:00,2020-01-25 21:44:00,79,Fraud
7532,INV_25,2020-01-25 21:25:00,2020-01-25 23:01:00,96,False Positive
7533,INV_1,2020-01-25 21:02:00,2020-01-25 21:48:00,46,Fraud
7534,INV_4,2020-01-25 22:43:00,2020-01-26 01:18:00,155,False Positive
7535,INV_10,2020-01-25 21:18:00,2020-01-25 22:09:00,51,False Positive
7536,INV_13,2020-01-25 21:19:00,2020-01-25 23:27:00,128,Fraud
7537,INV_5,2020-01-25 22:07:00,2020-01-26 01:00:00,173,Fraud
7538,INV_8,2020-01-25 22:52:00,2020-01-25 23:51:00,59,Fraud
7539,INV_2,2020-01-25 22:19:00,2020-01-25 22:58:00,39,False Positive
7540,INV_20,2020-01-25 22:05:00,2020-01-26 00:18:00,133,Fraud
7541,INV_23,2020-01-25 23:57:00,2020-01-26 02:25:00,148,Fraud
7542,INV_20,2020-01-25 22:48:00,2020-01-26 01:19:00,151,Fraud
7543,INV_22,2020-01-25 23:01:00,2020-01-26 00:22:00,81,Fraud
7544,INV_9,2020-01-25 23:10:00,2020-01-26 02:08:00,178,Fraud
7545,INV_18,2020-01-26 00:44:00,2020-01-26 02:06:00,82,False Positive
7546,INV_11,2020-01-25 23:41:00,2020-01-26 00:15:00,34,Fraud
7547,INV_9,2020-01-26 00:21:00,2020-01-26 01:13:00,52,False Positive
7548,INV_15,2020-01-26 00:02:00,2020-01-26 00:32:00,30,False Positive
7549,INV_6,2020-01-26 00:12:00,2020-01-26 02:01:00,109,False Positive
7550,INV_10,2020-01-26 00:45:00,2020-01-26 01:45:00,60,False Positive
7551,INV_25,2020-01-26 00:39:00,2020-01-26 01:10:00,31,False Positive
7552,INV_20,2020-01-26 01:24:00,2020-01-26 04:04:00,160,False Positive
7553,INV_18,2020-01-26 01:24:00,2020-01-26 03:52:00,148,Fraud
7554,INV_2,2020-01-26 01:33:00,2020-01-26 04:13:00,160,Fraud
7555,INV_9,2020-01-26 00:47:00,2020-01-26 01:09:00,22,False Positive
7556,INV_20,2020-01-26 00:11:00,2020-01-26 01:12:00,61,Fraud
7557,INV_4,2020-01-26 01:07:00,2020-01-26 02:17:00,70,False Positive
7558,INV_25,2020-01-26 00:30:00,2020-01-26 02:33:00,123,Fraud
7559,INV_17,2020-01-26 01:02:00,2020-01-26 01:57:00,55,Fraud
7560,INV_25,2020-01-26 01:58:00,2020-01-26 04:47:00,169,Fraud
7561,INV_22,2020-01-26 01:13:00,2020-01-26 02:55:00,102,False Positive
7562,INV_7,2020-01-26 00:17:00,2020-01-26 00:58:00,41,False Positive
7563,INV_17,2020-01-26 01:03:00,2020-01-26 01:27:00,24,Fraud
7564,INV_22,2020-01-26 00:23:00,2020-01-26 03:14:00,171,False Positive
7565,INV_12,2020-01-26 00:47:00,2020-01-26 01:40:00,53,Fraud
7566,INV_1,2020-01-26 01:54:00,2020-01-26 02:23:00,29,False Positive
7567,INV_15,2020-01-26 00:19:00,2020-01-26 02:03:00,104,Fraud
7568,INV_23,2020-01-26 01:48:00,2020-01-26 02:24:00,36,Fraud
7569,INV_8,2020-01-26 02:57:00,2020-01-26 04:55:00,118,Fraud
7570,INV_1,2020-01-26 01:07:00,2020-01-26 01:58:00,51,Fraud
7571,INV_17,2020-01-26 01:33:00,2020-01-26 01:48:00,15,Fraud
7572,INV_18,2020-01-26 02:39:00,2020-01-26 03:05:00,26,Fraud
7573,INV_19,2020-01-26 02:59:00,2020-01-26 03:33:00,34,False Positive
7574,INV_9,2020-01-26 01:34:00,2020-01-26 03:38:00,124,False Positive
7575,INV_7,2020-01-26 02:30:00,2020-01-26 02:43:00,13,False Positive
7576,INV_19,2020-01-26 02:49:00,2020-01-26 03:52:00,63,False Positive
7577,INV_21,2020-01-26 01:11:00,2020-01-26 01:23:00,12,Fraud
7578,INV_3,2020-01-26 02:23:00,2020-01-26 02:39:00,16,Fraud
7579,INV_23,2020-01-26 03:29:00,2020-01-26 04:22:00,53,Fraud
7580,INV_12,2020-01-26 02:54:00,2020-01-26 05:01:00,127,Fraud
7581,INV_22,2020-01-26 03:42:00,2020-01-26 05:38:00,116,False Positive
7582,INV_10,2020-01-26 02:33:00,2020-01-26 03:30:00,57,False Positive
7583,INV_15,2020-01-26 02:26:00,2020-01-26 03:21:00,55,Fraud
7584,INV_14,2020-01-26 03:57:00,2020-01-26 06:43:00,166,False Positive
7585,INV_23,2020-01-26 03:01:00,2020-01-26 03:16:00,15,Fraud
7586,INV_25,2020-01-26 04:41:00,2020-01-26 06:59:00,138,Fraud
7587,INV_11,2020-01-26 04:21:00,2020-01-26 05:29:00,68,Fraud
7588,INV_7,2020-01-26 04:38:00,2020-01-26 05:39:00,61,False Positive
7589,INV_17,2020-01-26 04:41:00,2020-01-26 05:20:00,39,False Positive
7590,INV_17,2020-01-26 03:46:00,2020-01-26 05:45:00,119,False Positive
7591,INV_16,2020-01-26 03:48:00,2020-01-26 04:22:00,34,Fraud
7592,INV_25,2020-01-26 04:14:00,2020-01-26 05:17:00,63,False Positive
7593,INV_3,2020-01-26 03:47:00,2020-01-26 05:02:00,75,Fraud
7594,INV_21,2020-01-26 04:49:00,2020-01-26 05:54:00,65,Fraud
7595,INV_4,2020-01-26 04:42:00,2020-01-26 07:05:00,143,Fraud
7596,INV_1,2020-01-26 04:22:00,2020-01-26 05:42:00,80,False Positive
7597,INV_18,2020-01-26 03:18:00,2020-01-26 04:18:00,60,False Positive
7598,INV_25,2020-01-26 05:48:00,2020-01-26 07:12:00,84,False Positive
7599,INV_24,2020-01-26 04:08:00,2020-01-26 05:51:00,103,False Positive
7600,INV_8,2020-01-26 04:55:00,2020-01-26 07:43:00,168,Fraud
7601,INV_12,2020-01-26 05:55:00,2020-01-26 08:45:00,170,False Positive
7602,INV_4,2020-01-26 05:16:00,2020-01-26 07:47:00,151,Fraud
7603,INV_9,2020-01-26 04:43:00,2020-01-26 05:19:00,36,Fraud
7604,INV_25,2020-01-26 04:24:00,2020-01-26 05:29:00,65,Fraud
7605,INV_17,2020-01-26 05:50:00,2020-01-26 06:56:00,66,False Positive
7606,INV_23,2020-01-26 06:32:00,2020-01-26 07:13:00,41,Fraud
7607,INV_8,2020-01-26 06:57:00,2020-01-26 09:42:00,165,Fraud
7608,INV_15,2020-01-26 05:36:00,2020-01-26 07:21:00,105,Fraud
7609,INV_18,2020-01-26 06:16:00,2020-01-26 06:57:00,41,False Positive
7610,INV_17,2020-01-26 06:00:00,2020-01-26 08:33:00,153,Fraud
7611,INV_22,2020-01-26 05:09:00,2020-01-26 07:23:00,134,False Positive
7612,INV_15,2020-01-26 06:29:00,2020-01-26 08:19:00,110,Fraud
7613,INV_14,2020-01-26 06:06:00,2020-01-26 06:43:00,37,Fraud
7614,INV_7,2020-01-26 06:34:00,2020-01-26 07:08:00,34,Fraud
7615,INV_12,2020-01-26 06:37:00,2020-01-26 09:05:00,148,Fraud
7616,INV_22,2020-01-26 05:10:00,2020-01-26 06:54:00,104,Fraud
7617,INV_16,2020-01-26 06:22:00,2020-01-26 07:16:00,54,Fraud
7618,INV_10,2020-01-26 05:39:00,2020-01-26 06:02:00,23,False Positive
7619,INV_24,2020-01-26 06:54:00,2020-01-26 07:33:00,39,Fraud
7620,INV_22,2020-01-26 06:02:00,2020-01-26 09:01:00,179,Fraud
7621,INV_23,2020-01-26 06:32:00,2020-01-26 07:26:00,54,False Positive
7622,INV_5,2020-01-26 06:14:00,2020-01-26 08:27:00,133,False Positive
7623,INV_6,2020-01-26 06:19:00,2020-01-26 07:55:00,96,False Positive
7624,INV_15,2020-01-26 07:56:00,2020-01-26 08:29:00,33,Fraud
7625,INV_14,2020-01-26 07:58:00,2020-01-26 10:53:00,175,False Positive
7626,INV_16,2020-01-26 07:29:00,2020-01-26 07:59:00,30,False Positive
7627,INV_18,2020-01-26 07:18:00,2020-01-26 07:28:00,10,Fraud
7628,INV_11,2020-01-26 06:31:00,2020-01-26 08:13:00,102,Fraud
7629,INV_3,2020-01-26 06:16:00,2020-01-26 08:19:00,123,Fraud
7630,INV_10,2020-01-26 06:37:00,2020-01-26 09:08:00,151,False Positive
7631,INV_14,2020-01-26 07:56:00,2020-01-26 10:41:00,165,False Positive
7632,INV_8,2020-01-26 07:40:00,2020-01-26 07:53:00,13,Fraud
7633,INV_1,2020-01-26 06:06:00,2020-01-26 06:30:00,24,Fraud
7634,INV_3,2020-01-26 07:26:00,2020-01-26 10:14:00,168,Fraud
7635,INV_14,2020-01-26 07:18:00,2020-01-26 08:03:00,45,False Positive
7636,INV_21,2020-01-26 08:19:00,2020-01-26 08:43:00,24,Fraud
7637,INV_24,2020-01-26 08:34:00,2020-01-26 10:15:00,101,Fraud
7638,INV_3,2020-01-26 08:09:00,2020-01-26 10:11:00,122,False Positive
7639,INV_22,2020-01-26 07:36:00,2020-01-26 10:25:00,169,False Positive
7640,INV_16,2020-01-26 07:40:00,2020-01-26 08:16:00,36,Fraud
7641,INV_2,2020-01-26 08:08:00,2020-01-26 10:55:00,167,Fraud
7642,INV_5,2020-01-26 08:25:00,2020-01-26 09:10:00,45,Fraud
7643,INV_9,2020-01-26 07:06:00,2020-01-26 08:26:00,80,False Positive
7644,INV_24,2020-01-26 08:37:00,2020-01-26 10:47:00,130,False Positive
7645,INV_3,2020-01-26 08:31:00,2020-01-26 10:27:00,116,Fraud
7646,INV_18,2020-01-26 09:50:00,2020-01-26 10:31:00,41,Fraud
7647,INV_22,2020-01-26 08:27:00,2020-01-26 10:56:00,149,Fraud
7648,INV_4,2020-01-26 09:12:00,2020-01-26 10:20:00,68,False Positive
7649,INV_4,2020-01-26 08:19:00,2020-01-26 09:55:00,96,Fraud
7650,INV_9,2020-01-26 08:17:00,2020-01-26 08:34:00,17,Fraud
7651,INV_25,2020-01-26 09:20:00,2020-01-26 10:03:00,43,False Positive
7652,INV_23,2020-01-26 08:56:00,2020-01-26 11:02:00,126,Fraud
7653,INV_5,2020-01-26 08:23:00,2020-01-26 08:48:00,25,Fraud
7654,INV_20,2020-01-26 08:27:00,2020-01-26 10:33:00,126,False Positive
7655,INV_4,2020-01-26 08:46:00,2020-01-26 11:05:00,139,Fraud
7656,INV_20,2020-01-26 08:45:00,2020-01-26 09:26:00,41,Fraud
7657,INV_15,2020-01-26 09:21:00,2020-01-26 10:30:00,69,Fraud
7658,INV_4,2020-01-26 08:14:00,2020-01-26 09:40:00,86,Fraud
7659,INV_14,2020-01-26 09:21:00,2020-01-26 11:05:00,104,False Positive
7660,INV_15,2020-01-26 09:08:00,2020-01-26 10:37:00,89,Fraud
7661,INV_14,2020-01-26 10:20:00,2020-01-26 12:03:00,103,Fraud
7662,INV_5,2020-01-26 10:15:00,2020-01-26 12:11:00,116,False Positive
7663,INV_7,2020-01-26 09:34:00,2020-01-26 10:47:00,73,Fraud
7664,INV_16,2020-01-26 10:29:00,2020-01-26 11:08:00,39,False Positive
7665,INV_11,2020-01-26 10:56:00,2020-01-26 13:06:00,130,Fraud
7666,INV_25,2020-01-26 10:55:00,2020-01-26 11:15:00,20,False Positive
7667,INV_2,2020-01-26 09:43:00,2020-01-26 10:16:00,33,Fraud
7668,INV_17,2020-01-26 11:47:00,2020-01-26 13:25:00,98,False Positive
7669,INV_21,2020-01-26 10:38:00,2020-01-26 12:13:00,95,Fraud
7670,INV_12,2020-01-26 10:21:00,2020-01-26 10:31:00,10,False Positive
7671,INV_11,2020-01-26 10:16:00,2020-01-26 11:11:00,55,False Positive
7672,INV_9,2020-01-26 11:06:00,2020-01-26 12:29:00,83,False Positive
7673,INV_14,2020-01-26 11:56:00,2020-01-26 14:43:00,167,False Positive
7674,INV_17,2020-01-26 10:23:00,2020-01-26 11:38:00,75,False Positive
7675,INV_5,2020-01-26 10:28:00,2020-01-26 10:50:00,22,Fraud
7676,INV_9,2020-01-26 11:38:00,2020-01-26 12:18:00,40,Fraud
7677,INV_5,2020-01-26 11:24:00,2020-01-26 13:03:00,99,Fraud
7678,INV_22,2020-01-26 11:27:00,2020-01-26 14:00:00,153,False Positive
7679,INV_3,2020-01-26 10:56:00,2020-01-26 11:49:00,53,False Positive
7680,INV_3,2020-01-26 12:59:00,2020-01-26 14:37:00,98,False Positive
7681,INV_25,2020-01-26 11:08:00,2020-01-26 12:27:00,79,Fraud
7682,INV_23,2020-01-26 12:53:00,2020-01-26 14:42:00,109,Fraud
7683,INV_6,2020-01-26 12:11:00,2020-01-26 13:07:00,56,Fraud
7684,INV_15,2020-01-26 12:23:00,2020-01-26 14:40:00,137,Fraud
7685,INV_10,2020-01-26 12:08:00,2020-01-26 15:03:00,175,Fraud
7686,INV_24,2020-01-26 12:18:00,2020-01-26 14:38:00,140,Fraud
7687,INV_24,2020-01-26 11:14:00,2020-01-26 12:07:00,53,False Positive
7688,INV_18,2020-01-26 12:41:00,2020-01-26 14:12:00,91,False Positive
7689,INV_24,2020-01-26 11:37:00,2020-01-26 13:53:00,136,False Positive
7690,INV_18,2020-01-26 11:10:00,2020-01-26 13:02:00,112,False Positive
7691,INV_16,2020-01-26 12:49:00,2020-01-26 13:33:00,44,False Positive
7692,INV_22,2020-01-26 12:18:00,2020-01-26 14:36:00,138,False Positive
7693,INV_10,2020-01-26 11:12:00,2020-01-26 12:25:00,73,Fraud
7694,INV_14,2020-01-26 12:28:00,2020-01-26 13:13:00,45,Fraud
7695,INV_2,2020-01-26 13:23:00,2020-01-26 15:24:00,121,False Positive
7696,INV_24,2020-01-26 12:38:00,2020-01-26 13:02:00,24,Fraud
7697,INV_3,2020-01-26 12:48:00,2020-01-26 15:29:00,161,Fraud
7698,INV_12,2020-01-26 13:15:00,2020-01-26 15:07:00,112,Fraud
7699,INV_10,2020-01-26 13:21:00,2020-01-26 14:33:00,72,False Positive
7700,INV_20,2020-01-26 12:13:00,2020-01-26 14:56:00,163,Fraud
7701,INV_3,2020-01-26 12:43:00,2020-01-26 15:41:00,178,Fraud
7702,INV_25,2020-01-26 13:55:00,2020-01-26 16:28:00,153,False Positive
7703,INV_5,2020-01-26 13:00:00,2020-01-26 14:25:00,85,False Positive
7704,INV_3,2020-01-26 12:06:00,2020-01-26 12:52:00,46,False Positive
7705,INV_12,2020-01-26 13:26:00,2020-01-26 14:07:00,41,Fraud
7706,INV_8,2020-01-26 14:20:00,2020-01-26 14:35:00,15,False Positive
7707,INV_8,2020-01-26 13:57:00,2020-01-26 14:17:00,20,Fraud
7708,INV_2,2020-01-26 13:20:00,2020-01-26 16:05:00,165,Fraud
7709,INV_23,2020-01-26 14:04:00,2020-01-26 14:56:00,52,Fraud
7710,INV_17,2020-01-26 13:06:00,2020-01-26 13:51:00,45,Fraud
7711,INV_12,2020-01-26 14:21:00,2020-01-26 16:25:00,124,False Positive
7712,INV_22,2020-01-26 14:20:00,2020-01-26 17:06:00,166,Fraud
7713,INV_9,2020-01-26 14:33:00,2020-01-26 16:41:00,128,False Positive
7714,INV_19,2020-01-26 13:50:00,2020-01-26 15:44:00,114,Fraud
7715,INV_7,2020-01-26 13:07:00,2020-01-26 13:37:00,30,Fraud
7716,INV_21,2020-01-26 14:29:00,2020-01-26 16:25:00,116,False Positive
7717,INV_16,2020-01-26 13:39:00,2020-01-26 15:34:00,115,Fraud
7718,INV_6,2020-01-26 14:23:00,2020-01-26 16:38:00,135,Fraud
7719,INV_10,2020-01-26 14:43:00,2020-01-26 15:35:00,52,Fraud
7720,INV_2,2020-01-26 14:24:00,2020-01-26 17:12:00,168,False Positive
7721,INV_20,2020-01-26 14:34:00,2020-01-26 16:21:00,107,Fraud
7722,INV_22,2020-01-26 14:04:00,2020-01-26 15:28:00,84,False Positive
7723,INV_5,2020-01-26 13:54:00,2020-01-26 16:38:00,164,False Positive
7724,INV_9,2020-01-26 13:16:00,2020-01-26 16:12:00,176,Fraud
7725,INV_11,2020-01-26 14:45:00,2020-01-26 15:30:00,45,Fraud
7726,INV_13,2020-01-26 15:20:00,2020-01-26 18:01:00,161,False Positive
7727,INV_15,2020-01-26 14:09:00,2020-01-26 16:10:00,121,Fraud
7728,INV_6,2020-01-26 14:49:00,2020-01-26 16:13:00,84,Fraud
7729,INV_25,2020-01-26 14:52:00,2020-01-26 15:07:00,15,False Positive
7730,INV_13,2020-01-26 14:51:00,2020-01-26 17:31:00,160,Fraud
7731,INV_9,2020-01-26 14:34:00,2020-01-26 14:48:00,14,Fraud
7732,INV_6,2020-01-26 14:53:00,2020-01-26 15:28:00,35,False Positive
7733,INV_18,2020-01-26 15:28:00,2020-01-26 16:08:00,40,Fraud
7734,INV_21,2020-01-26 15:12:00,2020-01-26 15:45:00,33,False Positive
7735,INV_18,2020-01-26 14:52:00,2020-01-26 16:07:00,75,False Positive
7736,INV_3,2020-01-26 15:55:00,2020-01-26 16:59:00,64,Fraud
7737,INV_7,2020-01-26 14:29:00,2020-01-26 15:46:00,77,Fraud
7738,INV_5,2020-01-26 15:25:00,2020-01-26 17:04:00,99,False Positive
7739,INV_20,2020-01-26 15:27:00,2020-01-26 17:47:00,140,False Positive
7740,INV_21,2020-01-26 15:25:00,2020-01-26 18:04:00,159,False Positive
7741,INV_3,2020-01-26 15:14:00,2020-01-26 18:04:00,170,False Positive
7742,INV_4,2020-01-26 16:38:00,2020-01-26 18:58:00,140,Fraud
7743,INV_12,2020-01-26 16:46:00,2020-01-26 17:05:00,19,Fraud
7744,INV_7,2020-01-26 15:16:00,2020-01-26 17:59:00,163,False Positive
7745,INV_2,2020-01-26 15:51:00,2020-01-26 16:48:00,57,Fraud
7746,INV_7,2020-01-26 16:55:00,2020-01-26 17:20:00,25,Fraud
7747,INV_12,2020-01-26 15:57:00,2020-01-26 18:26:00,149,Fraud
7748,INV_23,2020-01-26 15:35:00,2020-01-26 15:52:00,17,Fraud
7749,INV_17,2020-01-26 15:52:00,2020-01-26 17:10:00,78,Fraud
7750,INV_15,2020-01-26 17:33:00,2020-01-26 20:00:00,147,False Positive
7751,INV_1,2020-01-26 17:36:00,2020-01-26 20:08:00,152,Fraud
7752,INV_3,2020-01-26 16:53:00,2020-01-26 19:05:00,132,False Positive
7753,INV_4,2020-01-26 16:54:00,2020-01-26 18:20:00,86,Fraud
7754,INV_7,2020-01-26 16:37:00,2020-01-26 19:29:00,172,Fraud
7755,INV_10,2020-01-26 16:05:00,2020-01-26 16:32:00,27,False Positive
7756,INV_10,2020-01-26 18:05:00,2020-01-26 19:50:00,105,False Positive
7757,INV_3,2020-01-26 17:30:00,2020-01-26 18:42:00,72,Fraud
7758,INV_6,2020-01-26 18:43:00,2020-01-26 20:33:00,110,False Positive
7759,INV_24,2020-01-26 17:30:00,2020-01-26 18:46:00,76,False Positive
7760,INV_22,2020-01-26 18:13:00,2020-01-26 19:42:00,89,Fraud
7761,INV_20,2020-01-26 18:02:00,2020-01-26 18:56:00,54,False Positive
7762,INV_18,2020-01-26 18:11:00,2020-01-26 19:19:00,68,Fraud
7763,INV_7,2020-01-26 18:56:00,2020-01-26 21:44:00,168,Fraud
7764,INV_9,2020-01-26 18:59:00,2020-01-26 20:40:00,101,Fraud
7765,INV_18,2020-01-26 17:06:00,2020-01-26 17:33:00,27,False Positive
7766,INV_14,2020-01-26 18:54:00,2020-01-26 20:45:00,111,False Positive
7767,INV_19,2020-01-26 17:42:00,2020-01-26 19:00:00,78,Fraud
7768,INV_24,2020-01-26 17:22:00,2020-01-26 19:56:00,154,Fraud
7769,INV_6,2020-01-26 18:10:00,2020-01-26 19:44:00,94,Fraud
7770,INV_4,2020-01-26 17:53:00,2020-01-26 18:05:00,12,False Positive
7771,INV_19,2020-01-26 17:37:00,2020-01-26 19:52:00,135,False Positive
7772,INV_18,2020-01-26 19:44:00,2020-01-26 22:05:00,141,False Positive
7773,INV_14,2020-01-26 18:15:00,2020-01-26 19:23:00,68,Fraud
7774,INV_13,2020-01-26 18:51:00,2020-01-26 21:28:00,157,False Positive
7775,INV_8,2020-01-26 19:21:00,2020-01-26 21:58:00,157,Fraud
7776,INV_19,2020-01-26 19:38:00,2020-01-26 19:50:00,12,Fraud
7777,INV_19,2020-01-26 18:37:00,2020-01-26 19:40:00,63,Fraud
7778,INV_6,2020-01-26 19:11:00,2020-01-26 20:40:00,89,False Positive
7779,INV_1,2020-01-26 19:30:00,2020-01-26 20:26:00,56,Fraud
7780,INV_2,2020-01-26 19:43:00,2020-01-26 22:21:00,158,Fraud
7781,INV_4,2020-01-26 19:51:00,2020-01-26 22:03:00,132,Fraud
7782,INV_20,2020-01-26 20:56:00,2020-01-26 23:55:00,179,False Positive
7783,INV_21,2020-01-26 20:44:00,2020-01-26 23:43:00,179,False Positive
7784,INV_24,2020-01-26 20:40:00,2020-01-26 22:45:00,125,False Positive
7785,INV_25,2020-01-26 20:29:00,2020-01-26 22:42:00,133,False Positive
7786,INV_13,2020-01-26 19:19:00,2020-01-26 20:32:00,73,Fraud
7787,INV_4,2020-01-26 20:38:00,2020-01-26 21:15:00,37,Fraud
7788,INV_19,2020-01-26 20:28:00,2020-01-26 23:02:00,154,Fraud
7789,INV_13,2020-01-26 20:40:00,2020-01-26 22:13:00,93,Fraud
7790,INV_20,2020-01-26 20:18:00,2020-01-26 21:41:00,83,False Positive
7791,INV_7,2020-01-26 20:25:00,2020-01-26 21:06:00,41,Fraud
7792,INV_18,2020-01-26 20:31:00,2020-01-26 22:33:00,122,False Positive
7793,INV_17,2020-01-26 20:09:00,2020-01-26 23:02:00,173,False Positive
7794,INV_11,2020-01-26 20:35:00,2020-01-26 21:01:00,26,Fraud
7795,INV_13,2020-01-26 20:49:00,2020-01-26 21:04:00,15,Fraud
7796,INV_8,2020-01-26 20:28:00,2020-01-26 20:43:00,15,Fraud
7797,INV_23,2020-01-26 20:56:00,2020-01-26 23:28:00,152,Fraud
7798,INV_9,2020-01-26 20:19:00,2020-01-26 22:24:00,125,Fraud
7799,INV_9,2020-01-26 20:49:00,2020-01-26 22:39:00,110,Fraud
7800,INV_6,2020-01-26 21:46:00,2020-01-27 00:00:00,134,Fraud
7801,INV_7,2020-01-26 21:21:00,2020-01-26 22:14:00,53,False Positive
7802,INV_25,2020-01-26 22:54:00,2020-01-27 01:46:00,172,Fraud
7803,INV_11,2020-01-26 22:32:00,2020-01-26 23:19:00,47,Fraud
7804,INV_9,2020-01-26 22:38:00,2020-01-27 00:58:00,140,Fraud
7805,INV_12,2020-01-26 21:14:00,2020-01-26 22:29:00,75,False Positive
7806,INV_12,2020-01-26 22:08:00,2020-01-27 00:07:00,119,Fraud
7807,INV_9,2020-01-26 22:44:00,2020-01-26 23:05:00,21,Fraud
7808,INV_5,2020-01-26 21:08:00,2020-01-26 21:58:00,50,False Positive
7809,INV_24,2020-01-26 21:21:00,2020-01-27 00:09:00,168,False Positive
7810,INV_5,2020-01-26 21:55:00,2020-01-26 23:55:00,120,Fraud
7811,INV_15,2020-01-26 21:47:00,2020-01-26 23:28:00,101,Fraud
7812,INV_22,2020-01-26 22:47:00,2020-01-26 23:41:00,54,Fraud
7813,INV_15,2020-01-26 22:19:00,2020-01-26 23:52:00,93,False Positive
7814,INV_5,2020-01-26 22:30:00,2020-01-26 22:41:00,11,False Positive
7815,INV_25,2020-01-26 22:10:00,2020-01-27 00:43:00,153,False Positive
7816,INV_6,2020-01-26 22:04:00,2020-01-26 23:29:00,85,False Positive
7817,INV_8,2020-01-26 21:12:00,2020-01-26 23:19:00,127,False Positive
7818,INV_22,2020-01-26 22:25:00,2020-01-26 23:51:00,86,Fraud
