Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status
1009,4144133,C1877505748,2020-01-13 15:00:00,0.45607682981736863,Medium,Pending
1010,4144155,C1621466416,2020-01-13 15:00:00,0.47359501679777727,Medium,Pending
1011,4144209,C1046800462,2020-01-13 15:00:00,0.5945706701066471,Medium,Pending
1012,4144345,C1832670361,2020-01-13 15:00:00,0.5222335472471216,Medium,Pending
1013,4144350,C1429481510,2020-01-13 15:00:00,0.43750501087577676,Medium,Pending
1014,4144481,C942104733,2020-01-13 15:00:00,0.502758419188602,Medium,Pending
1015,4144544,C1014851573,2020-01-13 15:00:00,0.45711996634258845,Medium,Pending
1016,4144545,C979935450,2020-01-13 15:00:00,0.4210438305577952,Medium,Pending
1017,4144559,C254091437,2020-01-13 15:00:00,0.40423521101109394,Medium,Pending
1018,4145175,C807259089,2020-01-13 15:00:00,0.5349939721641432,Medium,Pending
1019,4145378,C184251603,2020-01-13 15:00:00,0.575113753683058,Medium,Pending
1020,4145403,C590294897,2020-01-13 15:00:00,0.5802761492252719,Medium,Pending
1021,4145468,C688334226,2020-01-13 15:00:00,0.4584110358864451,Medium,Pending
1022,4145551,C313716887,2020-01-13 15:00:00,0.5622758590491663,Medium,Pending
1023,4145781,C732579326,2020-01-13 15:00:00,0.43589490530862807,Medium,Pending
1024,4145923,C1930944406,2020-01-13 15:00:00,0.46526750578393433,Medium,Pending
1025,4145949,C1182452240,2020-01-13 15:00:00,0.5318620975149109,Medium,Pending
1026,4145989,C1916107536,2020-01-13 15:00:00,0.5412911418934983,Medium,Pending
1027,4146101,C215080152,2020-01-13 15:00:00,0.46983390696100713,Medium,Pending
1028,4146249,C589903611,2020-01-13 15:00:00,0.44978828568749074,Medium,Pending
1029,4146398,C2044643633,2020-01-13 15:00:00,0.8389199834104577,High,Pending
1030,4146620,C830945111,2020-01-13 15:00:00,0.5386714106420294,Medium,Pending
1031,4146621,C2006898164,2020-01-13 15:00:00,0.49963218668426707,Medium,Pending
1032,4146649,C1047232372,2020-01-13 15:00:00,0.5734645842528767,Medium,Pending
1033,4146716,C1741076564,2020-01-13 15:00:00,0.5943550710843861,Medium,Pending
1034,4146879,C412435452,2020-01-13 15:00:00,0.4179222668899349,Medium,Pending
1035,4147081,C2054597055,2020-01-13 15:00:00,0.5994950523649321,Medium,Pending
1036,4147294,C5601306,2020-01-13 15:00:00,0.5805770058704709,Medium,Pending
1037,4147317,C125759232,2020-01-13 15:00:00,0.5275541497801293,Medium,Pending
1038,4147672,C1451713075,2020-01-13 15:00:00,0.43040866353689294,Medium,Pending
1039,4147836,C1326958551,2020-01-13 15:00:00,0.5740355205829265,Medium,Pending
1040,4148123,C841101923,2020-01-13 15:00:00,0.5838376744237534,Medium,Pending
1041,4148474,C436050676,2020-01-13 15:00:00,0.5655394956858126,Medium,Pending
1042,4148568,C484679999,2020-01-13 15:00:00,0.5452844009331721,Medium,Pending
1043,4148647,C1695957634,2020-01-13 15:00:00,0.515084092584287,Medium,Pending
1044,4148722,C575970576,2020-01-13 15:00:00,0.40320122316101537,Medium,Pending
1045,4148723,C667907183,2020-01-13 15:00:00,0.44946624038900496,Medium,Pending
1046,4148803,C1172583796,2020-01-13 15:00:00,0.5740837249433105,Medium,Pending
1047,4148831,C2133858182,2020-01-13 15:00:00,0.5851864399402635,Medium,Pending
1048,4149500,C228767622,2020-01-13 15:00:00,0.5184928350139187,Medium,Pending
1049,4149508,C1966901640,2020-01-13 15:00:00,0.4608703872023706,Medium,Pending
1050,4149528,C1835360608,2020-01-13 15:00:00,0.6194169610949345,Medium,Pending
1051,4149623,C815328636,2020-01-13 15:00:00,0.4669953279845719,Medium,Pending
1052,4150206,C2043083172,2020-01-13 15:00:00,0.7289919429239289,High,Pending
1053,4150343,C832784911,2020-01-13 15:00:00,0.4355682900643476,Medium,Pending
1054,4150567,C1224703960,2020-01-13 15:00:00,0.43108347574269124,Medium,Pending
1055,4150577,C181189928,2020-01-13 15:00:00,0.48260383439401805,Medium,Pending
1056,4150802,C1340580782,2020-01-13 15:00:00,0.5384114112188707,Medium,Pending
1057,4150993,C679754517,2020-01-13 15:00:00,0.5587098558293048,Medium,Pending
1058,4151369,C692201731,2020-01-13 15:00:00,0.41780584931349457,Medium,Pending
1059,4151859,C812016560,2020-01-13 15:00:00,0.6464496199174468,Medium,Pending
1060,4151860,C1548156786,2020-01-13 15:00:00,0.4250881807933612,Medium,Pending
1061,4151903,C1459397014,2020-01-13 15:00:00,0.4392533562241986,Medium,Pending
1062,4151910,C1032864851,2020-01-13 15:00:00,0.45866273402006696,Medium,Pending
1063,4151924,C1253828023,2020-01-13 15:00:00,0.4264149000487429,Medium,Pending
1064,4151933,C559304798,2020-01-13 15:00:00,0.5093362860241353,Medium,Pending
1065,4152268,C707666204,2020-01-13 15:00:00,0.4235995318355549,Medium,Pending
1066,4152347,C14842210,2020-01-13 15:00:00,0.5467386952233273,Medium,Pending
1067,4152386,C1104591023,2020-01-13 15:00:00,0.4803517268222603,Medium,Pending
1068,4152387,C1313819692,2020-01-13 15:00:00,0.5189050620248662,Medium,Pending
1069,4152399,C248163048,2020-01-13 15:00:00,0.4016168711196896,Medium,Pending
1070,4152464,C2126127923,2020-01-13 15:00:00,0.5720028114496997,Medium,Pending
1071,4152498,C104955442,2020-01-13 15:00:00,0.4604671409947133,Medium,Pending
1072,4152653,C577991916,2020-01-13 15:00:00,0.5284284287277471,Medium,Pending
1073,4152667,C1732779127,2020-01-13 15:00:00,0.5321838495487692,Medium,Pending
1074,4152675,C866532689,2020-01-13 15:00:00,0.6540028755146778,Medium,Pending
1075,4152752,C1937630471,2020-01-13 15:00:00,0.7068873483338239,High,Pending
1076,4152785,C569756784,2020-01-13 15:00:00,0.4345257067514615,Medium,Pending
1077,4153193,C691633854,2020-01-13 15:00:00,0.49090321858143926,Medium,Pending
1078,4153310,C2121003394,2020-01-13 15:00:00,0.4495678980392791,Medium,Pending
1079,4153347,C621718350,2020-01-13 15:00:00,0.5194111437874052,Medium,Pending
1080,4153437,C789446249,2020-01-13 15:00:00,0.5352168899296444,Medium,Pending
1081,4153438,C1386529033,2020-01-13 15:00:00,0.44962313211861127,Medium,Pending
1082,4153553,C1241995873,2020-01-13 15:00:00,0.4116424910165335,Medium,Pending
1083,4153593,C646554535,2020-01-13 15:00:00,0.6413699842891591,Medium,Pending
1084,4153596,C1418395176,2020-01-13 15:00:00,0.4492610351103772,Medium,Pending
1085,4153780,C483461750,2020-01-13 15:00:00,0.48395205994924273,Medium,Pending
1086,4153783,C1184321735,2020-01-13 15:00:00,0.54664363008313,Medium,Pending
1087,4153784,C1781597060,2020-01-13 15:00:00,0.43900823318499005,Medium,Pending
1088,4153815,C637764402,2020-01-13 15:00:00,0.47562858671909736,Medium,Pending
1089,4153882,C1983948243,2020-01-13 15:00:00,0.6734254714961805,Medium,Pending
1090,4153899,C1798940891,2020-01-13 15:00:00,0.6020113960607101,Medium,Pending
1091,4153900,C1566419505,2020-01-13 15:00:00,0.40239594582896365,Medium,Pending
1092,4153978,C188869936,2020-01-13 15:00:00,0.4703799383623629,Medium,Pending
1093,4154121,C144556567,2020-01-13 15:00:00,0.45895279249964066,Medium,Pending
1094,4154252,C1516212978,2020-01-13 15:00:00,0.4155811457424075,Medium,Pending
1095,4154512,C277331180,2020-01-13 15:00:00,0.48853268911754544,Medium,Pending
1096,4154580,C1409294,2020-01-13 15:00:00,0.4147057468919133,Medium,Pending
1097,4154583,C539714486,2020-01-13 15:00:00,0.6597032357501247,Medium,Pending
1098,4154776,C1261995462,2020-01-13 15:00:00,0.5382758315666004,Medium,Pending
1099,4155025,C1018418651,2020-01-13 15:00:00,0.4539619344270236,Medium,Pending
1100,4155240,C1371587316,2020-01-13 15:00:00,0.5244536504328632,Medium,Pending
1101,4155807,C940347809,2020-01-13 15:00:00,0.544013873542889,Medium,Pending
1102,4155912,C1820712031,2020-01-13 15:00:00,0.5120383181732198,Medium,Pending
1103,4156410,C934522306,2020-01-13 15:00:00,0.6043902419581957,Medium,Pending
1104,4156411,C1867857857,2020-01-13 15:00:00,0.5097681734260466,Medium,Pending
1105,4156425,C248895619,2020-01-13 15:00:00,0.40762907523948905,Medium,Pending
1106,4156457,C1628279285,2020-01-13 15:00:00,0.40449634298241505,Medium,Pending
1107,4156582,C373291320,2020-01-13 15:00:00,0.45246893957971823,Medium,Pending
1108,4156658,C1903875759,2020-01-13 15:00:00,0.45718472232230034,Medium,Pending
1109,4156668,C499159827,2020-01-13 15:00:00,0.44404735392260336,Medium,Pending
1110,4156844,C1403523579,2020-01-13 15:00:00,0.42797462460046454,Medium,Pending
1111,4156868,C427385435,2020-01-13 15:00:00,0.4934640716395914,Medium,Pending
1112,4156869,C621242857,2020-01-13 15:00:00,0.4078341508092847,Medium,Pending
1113,4157031,C1729518588,2020-01-13 15:00:00,0.6066089634003478,Medium,Pending
1114,4157037,C330328947,2020-01-13 15:00:00,0.4215838918697399,Medium,Pending
1115,4157746,C194465704,2020-01-13 15:00:00,0.4417130828098101,Medium,Pending
1116,4157784,C933553584,2020-01-13 15:00:00,0.5037175859413315,Medium,Pending
1117,4157896,C102829469,2020-01-13 15:00:00,0.5831001504585241,Medium,Pending
1118,4158107,C244503763,2020-01-13 15:00:00,0.43540028842874123,Medium,Pending
1119,4158123,C1249406349,2020-01-13 15:00:00,0.4522441255513545,Medium,Pending
1120,4158188,C726794656,2020-01-13 15:00:00,0.4285288579463554,Medium,Pending
1121,4158212,C1176002291,2020-01-13 15:00:00,0.4429033863096381,Medium,Pending
1122,4158220,C11637646,2020-01-13 15:00:00,0.4981810804448764,Medium,Pending
1123,4158261,C196752758,2020-01-13 15:00:00,0.4434865023974623,Medium,Pending
1124,4158298,C2137655186,2020-01-13 15:00:00,0.46480325303745307,Medium,Pending
1125,4158425,C756552870,2020-01-13 16:00:00,0.4006554373776281,Medium,Pending
1126,4158427,C1455631360,2020-01-13 16:00:00,0.437552090032865,Medium,Pending
1127,4158602,C1962578260,2020-01-13 16:00:00,0.5350580925478616,Medium,Pending
1128,4158735,C1801315723,2020-01-13 16:00:00,0.41366575412109674,Medium,Pending
1129,4158804,C1980839306,2020-01-13 16:00:00,0.41033371686071196,Medium,Pending
1130,4159109,C493508962,2020-01-13 16:00:00,0.42372323286958696,Medium,Pending
1131,4159122,C839972654,2020-01-13 16:00:00,0.43756116253340893,Medium,Pending
1132,4159123,C1309591282,2020-01-13 16:00:00,0.421733639315621,Medium,Pending
1133,4159173,C1720180133,2020-01-13 16:00:00,0.42939537768588965,Medium,Pending
1134,4159386,C916571392,2020-01-13 16:00:00,0.45873226317879334,Medium,Pending
1135,4159442,C1445870726,2020-01-13 16:00:00,0.42605648448458927,Medium,Pending
1136,4159881,C1693621007,2020-01-13 16:00:00,0.45939943831331265,Medium,Pending
1137,4160195,C2068955050,2020-01-13 16:00:00,0.4177636242046751,Medium,Pending
1138,4160389,C251005781,2020-01-13 16:00:00,0.421854279887553,Medium,Pending
1139,4160582,C60371225,2020-01-13 16:00:00,0.4014922689386573,Medium,Pending
1140,4160696,C2002526426,2020-01-13 16:00:00,0.49651438411821713,Medium,Pending
1141,4161303,C549319079,2020-01-13 16:00:00,0.559764989702155,Medium,Pending
1142,4161497,C1205149311,2020-01-13 16:00:00,0.4706865681485362,Medium,Pending
1143,4161510,C536767651,2020-01-13 16:00:00,0.4095480479755151,Medium,Pending
1144,4161511,C1845038136,2020-01-13 16:00:00,0.4711862021024452,Medium,Pending
1145,4161844,C156544352,2020-01-13 16:00:00,0.40157501817602476,Medium,Pending
1146,4161865,C319491154,2020-01-13 16:00:00,0.4493977369371322,Medium,Pending
1147,4161926,C253892701,2020-01-13 16:00:00,0.6748690362990003,Medium,Pending
1148,4162072,C1169815325,2020-01-13 16:00:00,0.4071432161666807,Medium,Pending
1149,4162182,C1889129688,2020-01-13 16:00:00,0.4490718253613732,Medium,Pending
1150,4162295,C1333620355,2020-01-13 16:00:00,0.44060320650937734,Medium,Pending
1151,4163226,C1623333631,2020-01-13 16:00:00,0.5558822846122178,Medium,Pending
1152,4163460,C1008665317,2020-01-13 16:00:00,0.4569929817745243,Medium,Pending
1153,4164129,C1582000699,2020-01-13 16:00:00,0.48874450227746596,Medium,Pending
1154,4164132,C147746764,2020-01-13 16:00:00,0.5440835324861677,Medium,Pending
1155,4164145,C816341132,2020-01-13 16:00:00,0.48045941180647395,Medium,Pending
1156,4164337,C1632644601,2020-01-13 16:00:00,0.46534270464973837,Medium,Pending
1157,4164364,C1663543587,2020-01-13 16:00:00,0.6093712800954281,Medium,Pending
1158,4164657,C757769793,2020-01-13 16:00:00,0.4071231780072617,Medium,Pending
1159,4164811,C1534778543,2020-01-13 16:00:00,0.4363395290123395,Medium,Pending
1160,4165701,C174598787,2020-01-13 16:00:00,0.41298758743136815,Medium,Pending
1161,4165788,C1025388725,2020-01-13 16:00:00,0.4279974092100006,Medium,Pending
1162,4165826,C2137146762,2020-01-13 16:00:00,0.4192269211055598,Medium,Pending
1163,4165882,C1688734257,2020-01-13 16:00:00,0.5047253323241312,Medium,Pending
1164,4166125,C179475550,2020-01-13 16:00:00,0.43793563783798006,Medium,Pending
1165,4166248,C1678420688,2020-01-13 16:00:00,0.4873601542890355,Medium,Pending
1166,4166863,C236011797,2020-01-13 16:00:00,0.4832534879324787,Medium,Pending
1167,4166973,C908437531,2020-01-13 16:00:00,0.4169017722415316,Medium,Pending
1168,4167638,C169323780,2020-01-13 16:00:00,0.514264133317953,Medium,Pending
1169,4167871,C1750519179,2020-01-13 16:00:00,0.5460407666774655,Medium,Pending
1170,4168923,C1771121765,2020-01-13 16:00:00,0.6046698686068374,Medium,Pending
1171,4168937,C2026288586,2020-01-13 16:00:00,0.4236696896240094,Medium,Pending
1172,4168945,C1310340507,2020-01-13 16:00:00,0.4243228105453314,Medium,Pending
1173,4169055,C1646236139,2020-01-13 16:00:00,0.47767113002312056,Medium,Pending
1174,4169242,C1400363543,2020-01-13 16:00:00,0.46873344420523966,Medium,Pending
1175,4169563,C762582136,2020-01-13 16:00:00,0.4649346495988169,Medium,Pending
1176,4169742,C1263440760,2020-01-13 16:00:00,0.4878227221836639,Medium,Pending
1177,4170209,C295909564,2020-01-13 16:00:00,0.4079190711741151,Medium,Pending
1178,4170289,C1273388493,2020-01-13 16:00:00,0.40532910336710515,Medium,Pending
1179,4170722,C732382080,2020-01-13 16:00:00,0.4333719960591914,Medium,Pending
1180,4170987,C1196543984,2020-01-13 16:00:00,0.4113085387047062,Medium,Pending
1181,4171041,C529026106,2020-01-13 16:00:00,0.4215262426922167,Medium,Pending
1182,4171226,C919838214,2020-01-13 16:00:00,0.4627103386373589,Medium,Pending
1183,4171360,C1809896564,2020-01-13 16:00:00,0.5047885818489596,Medium,Pending
1184,4171386,C160644462,2020-01-13 16:00:00,0.48824061920457024,Medium,Pending
1185,4171651,C311259877,2020-01-13 16:00:00,0.41866669540849677,Medium,Pending
1186,4171674,C2115610475,2020-01-13 16:00:00,0.4100045676374079,Medium,Pending
1187,4172011,C1280153991,2020-01-13 16:00:00,0.5124262362497626,Medium,Pending
1188,4172020,C788039719,2020-01-13 16:00:00,0.4750634738082848,Medium,Pending
1189,4172057,C959034534,2020-01-13 16:00:00,0.45028775888725453,Medium,Pending
1190,4172222,C2089568630,2020-01-13 16:00:00,0.42191620991085843,Medium,Pending
1191,4172250,C1244570364,2020-01-13 16:00:00,0.49784966082482807,Medium,Pending
1192,4172361,C1432985786,2020-01-13 16:00:00,0.4836537860469249,Medium,Pending
1193,4172455,C1512180588,2020-01-13 16:00:00,0.5462488554599092,Medium,Pending
1194,4172508,C101843774,2020-01-13 16:00:00,0.4217350429423702,Medium,Pending
1195,4172765,C828491041,2020-01-13 16:00:00,0.47712108946033144,Medium,Pending
1196,4172774,C119179055,2020-01-13 16:00:00,0.4601008044082472,Medium,Pending
1197,4173040,C710462857,2020-01-13 16:00:00,0.43064509600862777,Medium,Pending
1198,4173265,C1606115599,2020-01-13 16:00:00,0.43507263945125807,Medium,Pending
1199,4173319,C597080542,2020-01-13 16:00:00,0.4789940614474346,Medium,Pending
1200,4173332,C585196840,2020-01-13 16:00:00,0.49320776335270855,Medium,Pending
1201,4173334,C661299941,2020-01-13 16:00:00,0.40262499905695803,Medium,Pending
1202,4173661,C1491253085,2020-01-13 16:00:00,0.47669183061206805,Medium,Pending
1203,4173670,C1578714609,2020-01-13 16:00:00,0.47978310654828094,Medium,Pending
1204,4174262,C1649315463,2020-01-13 16:00:00,0.4625322064617973,Medium,Pending
1205,4174559,C1531197205,2020-01-13 16:00:00,0.5722205787220531,Medium,Pending
1206,4174733,C1466023051,2020-01-13 16:00:00,0.4215376715320177,Medium,Pending
1207,4174981,C347589610,2020-01-13 16:00:00,0.5917596703476002,Medium,Pending
1208,4175410,C1583813909,2020-01-13 16:00:00,0.42433146597859717,Medium,Pending
1209,4175695,C1846345736,2020-01-13 16:00:00,0.40479980349645217,Medium,Pending
1210,4176717,C1733858736,2020-01-13 16:00:00,0.42041758298945237,Medium,Pending
1211,4176818,C126132381,2020-01-13 16:00:00,0.4178578890572794,Medium,Pending
1212,4176853,C1048697351,2020-01-13 16:00:00,0.4110145855527559,Medium,Pending
1213,4177655,C1794930243,2020-01-13 16:00:00,0.4234617247199366,Medium,Pending
1214,4177683,C1842795401,2020-01-13 16:00:00,0.44935395963838276,Medium,Pending
1215,4177845,C777432470,2020-01-13 16:00:00,0.4007293299929574,Medium,Pending
1216,4178049,C228196182,2020-01-13 16:00:00,0.4526331445249847,Medium,Pending
1217,4178102,C871153582,2020-01-13 16:00:00,0.4228625245097662,Medium,Pending
1218,4178395,C175413270,2020-01-13 16:00:00,0.427410270482534,Medium,Pending
1219,4178576,C342922306,2020-01-13 16:00:00,0.4385880575895498,Medium,Pending
1220,4178589,C1382931735,2020-01-13 16:00:00,0.48648335400768006,Medium,Pending
1221,4178839,C1000265553,2020-01-13 16:00:00,0.41237698223328356,Medium,Pending
1222,4178954,C1168353762,2020-01-13 16:00:00,0.5103389989016129,Medium,Pending
1223,4178974,C765205121,2020-01-13 16:00:00,0.4300585043601526,Medium,Pending
1224,4179029,C628724744,2020-01-13 16:00:00,0.5458821310341914,Medium,Pending
1225,4179236,C1893435637,2020-01-13 16:00:00,0.5007756509845602,Medium,Pending
1226,4179308,C1465564570,2020-01-13 16:00:00,0.49205711463694407,Medium,Pending
1227,4179500,C188997606,2020-01-13 16:00:00,0.41281819670730546,Medium,Pending
1228,4179605,C2016696576,2020-01-13 16:00:00,0.46619756770716225,Medium,Pending
1229,4179871,C629542162,2020-01-13 16:00:00,0.40662882629978014,Medium,Pending
1230,4180075,C339208167,2020-01-13 16:00:00,0.4236391256647965,Medium,Pending
1231,4180278,C1098033698,2020-01-13 16:00:00,0.4483433607213599,Medium,Pending
1232,4180296,C1871952911,2020-01-13 16:00:00,0.4617656104539457,Medium,Pending
1233,4180302,C313668719,2020-01-13 16:00:00,0.4263417155694312,Medium,Pending
1234,4180386,C1374006480,2020-01-13 16:00:00,0.44471726838953385,Medium,Pending
1235,4180399,C973218633,2020-01-13 16:00:00,0.42582959079885563,Medium,Pending
1236,4180520,C1475502304,2020-01-13 16:00:00,0.40099478786362486,Medium,Pending
1237,4180594,C299526450,2020-01-13 16:00:00,0.44809769272332767,Medium,Pending
1238,4180713,C1904529240,2020-01-13 16:00:00,0.42434807120788026,Medium,Pending
1239,4181119,C772432256,2020-01-13 16:00:00,0.4750733230474161,Medium,Pending
1240,4181178,C1173914652,2020-01-13 16:00:00,0.4124261465753219,Medium,Pending
1241,4181192,C1723789467,2020-01-13 16:00:00,0.4673089126780611,Medium,Pending
1242,4181244,C807503923,2020-01-13 16:00:00,0.41069659522647023,Medium,Pending
1243,4181294,C1550878145,2020-01-13 16:00:00,0.42619636330694854,Medium,Pending
1244,4181894,C1154383078,2020-01-13 16:00:00,0.42281351698441866,Medium,Pending
1245,4182157,C650008110,2020-01-13 16:00:00,0.4057736529406668,Medium,Pending
1246,4182421,C1915764107,2020-01-13 16:00:00,0.4782556270973315,Medium,Pending
1247,4182660,C1508381259,2020-01-13 16:00:00,0.44187547879769196,Medium,Pending
1248,4182807,C1135686392,2020-01-13 16:00:00,0.4306146429038984,Medium,Pending
1249,4182833,C2128717602,2020-01-13 16:00:00,0.49642611562995964,Medium,Pending
1250,4182907,C641817764,2020-01-13 16:00:00,0.4971513660957133,Medium,Pending
1251,4182910,C1826140450,2020-01-13 16:00:00,0.40598409957677317,Medium,Pending
1252,4183020,C1811315375,2020-01-13 16:00:00,0.4641697293563851,Medium,Pending
1253,4183233,C2139048034,2020-01-13 16:00:00,0.4718059898983544,Medium,Pending
1254,4183266,C27677723,2020-01-13 16:00:00,0.4685254460599658,Medium,Pending
1255,4183340,C229112766,2020-01-13 16:00:00,0.4383253261031264,Medium,Pending
1256,4183678,C1776258483,2020-01-13 16:00:00,0.4555538147295922,Medium,Pending
1257,4184781,C2025542482,2020-01-13 16:00:00,0.418045797326186,Medium,Pending
1258,4184802,C609621521,2020-01-13 16:00:00,0.48302522105954665,Medium,Pending
1259,4185032,C800919417,2020-01-13 16:00:00,0.4270117733748434,Medium,Pending
1260,4185982,C372698783,2020-01-13 17:00:00,0.42676752990235656,Medium,Pending
1261,4186685,C959382680,2020-01-13 17:00:00,0.5199109646189544,Medium,Pending
1262,4188168,C2101273835,2020-01-13 17:00:00,0.4497974909256778,Medium,Pending
1263,4188204,C1598015324,2020-01-13 17:00:00,0.5019842812898578,Medium,Pending
1264,4190852,C371409957,2020-01-13 17:00:00,0.47885830983441835,Medium,Pending
1265,4194573,C1399643310,2020-01-13 17:00:00,0.4763863947832008,Medium,Pending
1266,4195650,C1967628328,2020-01-13 17:00:00,0.4118121259384851,Medium,Pending
1267,4198246,C155485087,2020-01-13 17:00:00,0.4110964577221708,Medium,Pending
1268,4199949,C1657960659,2020-01-13 17:00:00,0.49779876180699545,Medium,Pending
1269,4201428,C2081606366,2020-01-13 17:00:00,0.40461659571509534,Medium,Pending
1270,4202275,C956249312,2020-01-13 17:00:00,0.4092236152924592,Medium,Pending
1271,4204559,C957304552,2020-01-13 17:00:00,0.4349212272951174,Medium,Pending
1272,4206943,C1654515550,2020-01-13 17:00:00,0.42686518997639944,Medium,Pending
1273,4207636,C1293239751,2020-01-13 17:00:00,0.4291286227269009,Medium,Pending
1274,4207903,C53185704,2020-01-13 17:00:00,0.43736235614811314,Medium,Pending
1275,4208207,C1404635557,2020-01-13 17:00:00,0.4451182007370087,Medium,Pending
1276,4210638,C1957578358,2020-01-13 17:00:00,0.4438155004830962,Medium,Pending
1277,4216290,C927381638,2020-01-13 17:00:00,0.48389414211618165,Medium,Pending
1278,4217614,C1455484002,2020-01-13 17:00:00,0.48125923167538043,Medium,Pending
1279,4224433,C1629035409,2020-01-13 18:00:00,0.4449499219651935,Medium,Pending
1280,4224572,C807381745,2020-01-13 18:00:00,0.41551898711958996,Medium,Pending
1281,4225570,C1492622562,2020-01-13 18:00:00,0.42054015866874817,Medium,Pending
1282,4227748,C1941928680,2020-01-13 18:00:00,0.40675319306647556,Medium,Pending
1283,4228210,C1602871304,2020-01-13 18:00:00,0.41434630259209504,Medium,Pending
1284,4236495,C543857861,2020-01-13 18:00:00,0.42455359072565185,Medium,Pending
1285,4236597,C1347153292,2020-01-13 18:00:00,0.40675309470583754,Medium,Pending
1286,4236835,C2141373947,2020-01-13 18:00:00,0.4129041841222599,Medium,Pending
1287,4238522,C1164219861,2020-01-13 18:00:00,0.40800353699013087,Medium,Pending
1288,4239691,C544894468,2020-01-13 18:00:00,0.4158490277219786,Medium,Pending
1289,4246417,C1153957714,2020-01-13 18:00:00,0.44362485598630974,Medium,Pending
1290,4249630,C927462251,2020-01-13 18:00:00,0.4597881931746214,Medium,Pending
1291,4249710,C1348826772,2020-01-13 18:00:00,0.4132692898756458,Medium,Pending
1292,4249711,C1550303741,2020-01-13 18:00:00,0.505627589004948,Medium,Pending
1293,4250312,C1550591382,2020-01-13 18:00:00,0.4011942638433179,Medium,Pending
1294,4250423,C1618251122,2020-01-13 18:00:00,0.42702657358419627,Medium,Pending
1295,4253776,C473289604,2020-01-13 18:00:00,0.40398841841552824,Medium,Pending
1296,4254605,C141257740,2020-01-13 18:00:00,0.44108066222171743,Medium,Pending
1297,4255164,C1029289827,2020-01-13 18:00:00,0.4053824437580643,Medium,Pending
1298,4255165,C1582613626,2020-01-13 18:00:00,0.40077417116157943,Medium,Pending
1299,4257824,C1033310494,2020-01-13 18:00:00,0.42526810481352506,Medium,Pending
1300,4258390,C1111824779,2020-01-13 18:00:00,0.4075033318024626,Medium,Pending
1301,4260748,C2129480120,2020-01-13 18:00:00,0.41884938980638486,Medium,Pending
1302,4263348,C951853957,2020-01-13 19:00:00,0.4099891669662694,Medium,Pending
1303,4263834,C364945298,2020-01-13 19:00:00,0.4365118840337523,Medium,Pending
1304,4263835,C1550030184,2020-01-13 19:00:00,0.4126809407595734,Medium,Pending
1305,4267803,C1862313856,2020-01-13 19:00:00,0.4657306093995128,Medium,Pending
1306,4271787,C1589632958,2020-01-13 19:00:00,0.42910722387412903,Medium,Pending
1307,4272173,C1700783520,2020-01-13 19:00:00,0.40735121022305965,Medium,Pending
1308,4273173,C13860833,2020-01-13 19:00:00,0.40750900014657543,Medium,Pending
1309,4273752,C857873521,2020-01-13 19:00:00,0.4079651861849338,Medium,Pending
1310,4274122,C545844281,2020-01-13 19:00:00,0.43361487641527663,Medium,Pending
1311,4275842,C1534860186,2020-01-13 19:00:00,0.4339233676329855,Medium,Pending
1312,4280202,C1728371800,2020-01-13 19:00:00,0.47211704099142127,Medium,Pending
1313,4281155,C244420220,2020-01-13 19:00:00,0.4084570309455301,Medium,Pending
1314,4284466,C222616575,2020-01-13 19:00:00,0.4736656919071549,Medium,Pending
1315,4284800,C2084413889,2020-01-13 19:00:00,0.41452483797812434,Medium,Pending
1316,4288416,C669455271,2020-01-13 19:00:00,0.4778887822006551,Medium,Pending
1317,4288417,C2079344194,2020-01-13 19:00:00,0.41377323980954495,Medium,Pending
1318,4294901,C1107948879,2020-01-13 19:00:00,0.5129306614041116,Medium,Pending
1319,4297095,C504362169,2020-01-13 19:00:00,0.4389724760263939,Medium,Pending
1320,4297749,C1355086847,2020-01-13 19:00:00,0.40830628967103144,Medium,Pending
1321,4298497,C1194172777,2020-01-13 19:00:00,0.4019602280411897,Medium,Pending
1322,4299351,C44966082,2020-01-13 19:00:00,0.40334532437310416,Medium,Pending
1323,4303609,C550713088,2020-01-13 19:00:00,0.4646555380752102,Medium,Pending
1324,4303968,C730972755,2020-01-13 19:00:00,0.40640869799351254,Medium,Pending
1325,4305040,C1925549344,2020-01-13 19:00:00,0.41119734832605287,Medium,Pending
1326,4305165,C1445846383,2020-01-13 19:00:00,0.45135744952877144,Medium,Pending
1327,4305665,C671651943,2020-01-13 19:00:00,0.43547050982222735,Medium,Pending
1328,4305666,C2126179585,2020-01-13 19:00:00,0.40494390735875063,Medium,Pending
1329,4305816,C1411624935,2020-01-13 19:00:00,0.4407546337338528,Medium,Pending
1330,4306010,C1208896566,2020-01-13 19:00:00,0.46851194649778743,Medium,Pending
1331,4306216,C841355548,2020-01-13 19:00:00,0.4108854457584867,Medium,Pending
1332,4306882,C2051065718,2020-01-13 19:00:00,0.4357705521715823,Medium,Pending
1333,4309347,C775418367,2020-01-13 19:00:00,0.43482438287988345,Medium,Pending
1334,4309779,C950164293,2020-01-13 19:00:00,0.4317614450296613,Medium,Pending
1335,4310431,C1831752170,2020-01-13 20:00:00,0.45334384776282644,Medium,Pending
1336,4310790,C568202677,2020-01-13 20:00:00,0.4687563860100679,Medium,Pending
